Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,16ed5aa4-3cd3-4c11-888e-e71ff4576449,Annotation,,Follicle,Root object (Image),Polygon,18498.1,6563.9,12843.2,788.63
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,bb0c7b93-b1b0-4522-aabc-9b7b36bf6247,Annotation,,Follicle,Root object (Image),Polygon,10940,3810.8,23043.4,1253.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,9b71bdf6-7933-4714-b106-9e80ce352bb8,Annotation,,Follicle,Root object (Image),Polygon,13488.8,8300.1,233201.5,4242.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,fcc351b5-2bcb-4b8e-86e6-fe3a7ac7aee8,Annotation,,Follicle,Root object (Image),Polygon,6936.4,8684.5,50627.2,1474.8
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,a60ae7c6-840f-40fb-95ce-c7eeaf092f29,Annotation,,Follicle,Root object (Image),Polygon,7591.1,7495.8,208401.1,4645.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,6db18b40-1842-4775-9f17-09807ab0e60a,Annotation,,Follicle,Root object (Image),Polygon,9547.1,7856.7,194935.5,3698.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,b0c82834-85d2-491c-a03a-0fd8482943e8,Annotation,,Follicle,Root object (Image),Polygon,11913.3,9649.6,75473.9,1514.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,bcf698e4-0421-48c5-a853-138f251f586c,Annotation,,Follicle,Root object (Image),Polygon,12668,11755.1,81864.8,2089.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,66c0dafe-2b8e-4851-8a91-a90257f9b00e,Annotation,,Follicle,Root object (Image),Polygon,8924.8,5727.1,32357.1,1782.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,8696ed4f-06da-4a86-abee-0641c41964f4,Annotation,,Follicle,Root object (Image),Polygon,11398.1,3375.8,180646,4148.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,18bf3d77-e539-4e96-ad5b-50dff6313d39,Annotation,,Follicle,Root object (Image),Polygon,5094.6,5175.6,82859.6,2200.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,c7436c65-4b2b-4de4-82ce-895071ebd0fa,Annotation,,Follicle,Root object (Image),Polygon,10304,12634.1,98594.9,2626.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,d2c4effa-3779-4774-b23e-65156fd1f67c,Annotation,,Follicle,Root object (Image),Polygon,11985.9,6396.5,148817.6,3099.3
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,173b27bf-cd06-474a-9c8c-3eac8e9ae363,Annotation,,Follicle,Root object (Image),Polygon,16688.1,7949.3,10635.4,615.13
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,e10e6b63-0e27-4c5c-95ee-0a621de98995,Annotation,,Follicle,Root object (Image),Polygon,6389.1,4140.4,26464.4,1813.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,a096ab40-5827-40b7-be38-09c0b0c6c708,Annotation,,Follicle,Root object (Image),Polygon,11813.8,6980.5,138042.4,3257.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,dd77b7b2-0d4e-49f9-b0be-a9b53e96e52b,Annotation,,Follicle,Root object (Image),Polygon,6374.3,2525,70078.5,1947.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,0cfd52c0-bada-477b-a0de-ca499053d7a2,Annotation,,Follicle,Root object (Image),Polygon,8629.3,3407.5,199584.4,3525.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,2f048281-e153-44e4-ab3a-19971536f88a,Annotation,,Follicle,Root object (Image),Polygon,13698.6,3235,236419.8,4495.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,03d11f2b-d437-40fc-af0d-a0fbfd136292,Annotation,,Follicle,Root object (Image),Polygon,18203.1,5695.1,161707.6,2783.9
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,0bf3bd1d-8240-4e12-9ad5-060aef91b858,Annotation,,Follicle,Root object (Image),Polygon,4268.8,7455.9,74245.7,2145.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,f69b176a-3b4b-446e-bca9-03503277e073,Annotation,,Follicle,Root object (Image),Polygon,11741.2,12445.6,37410.4,1514.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,559de4da-77b8-4bba-9c5e-530c282e5397,Annotation,,Follicle,Root object (Image),Polygon,15035,8472.9,22094.7,1198.7
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,9cfcac92-1fdb-40da-8f0f-94b8ac9f409c,Annotation,,Follicle,Root object (Image),Polygon,8081.2,2708.6,25609.1,1932.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,0df53e19-7253-4b11-a78e-3eadda357c65,Annotation,,Follicle,Root object (Image),Polygon,15204.7,8036.7,53456.5,2279.2
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,ad08641a-e709-49e9-8e31-62e817e9fb83,Annotation,,Follicle,Root object (Image),Polygon,8357.4,4656.7,47486.3,1632.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,502b44c6-059b-4840-888d-26bcc05b4d06,Annotation,,Follicle,Root object (Image),Polygon,10603.9,13017.8,69456.6,1561.5
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,8edc94de-1d9f-4437-8e4b-1e56c4949827,Annotation,,Follicle,Root object (Image),Polygon,17523.2,6382.9,105000.9,3541
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,3428889c-e220-4047-a583-af0dece0714a,Annotation,,Follicle,Root object (Image),Polygon,5191.3,3000.2,73344.1,2129.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,e03b0b67-dc1d-4254-b338-17e961d3bfcb,Annotation,,Follicle,Root object (Image),Polygon,4652,4041.4,85456.4,1845.4
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,fcfec178-b4b8-45ba-a5e3-b09ba4255647,Annotation,,Follicle,Root object (Image),Polygon,8299.6,5552.7,233061.3,4022.1
HDL061_Spleen_HxE_1_142606_normalized.ome.tif - normalized,a17e5400-6595-4a49-bb2a-bf273df79b4c,Annotation,,Tissue,Root object (Image),Geometry,10340.9,7108.4,149402933.8,408026.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,b7f4ab7b-af4e-4c2d-81ab-a806d7d4f890,Annotation,,Follicle,Root object (Image),Polygon,4761.7,3691.4,18472.1,1048.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,20e2acf4-f3cb-4292-8590-4232e36175c6,Annotation,,Follicle,Root object (Image),Polygon,5463,11946.3,45433.8,1735
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,b9334fb5-2448-4836-8d44-5fa3f9b33d96,Annotation,,Follicle,Root object (Image),Polygon,13235.8,4377,34362.6,1056.7
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,02eab7d9-a44a-4fce-befa-e691de9602da,Annotation,,Follicle,Root object (Image),Polygon,14694.2,8091,182418.8,2665.6
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,71cb1dd8-5312-4671-ba8d-5187f57d9c07,Annotation,,Follicle,Root object (Image),Polygon,5963.8,11576.5,56395.5,1766.6
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,522bffeb-1701-469e-b11e-8d253864dbfa,Annotation,,Follicle,Root object (Image),Polygon,9377,5577.6,167523.1,3556.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,233b0c0a-b011-4a2d-9de8-c545e10ebf21,Annotation,,Follicle,Root object (Image),Polygon,10409.8,9166.8,77044.8,3099.3
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,d5c72ee4-be8b-4f33-9545-86a862788bca,Annotation,,Follicle,Root object (Image),Polygon,6386.1,9224.8,21410.9,1214.5
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,1500c449-4b55-4fd1-966e-ffedb48b4de0,Annotation,,Follicle,Root object (Image),Polygon,3083.6,12143.2,20120.3,867.46
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,c9aec965-0ecb-4042-bd04-5b9812a3a17a,Annotation,,Follicle,Root object (Image),Polygon,5819.5,12467.7,43723.1,1443.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,7bebcd6f-665b-45c3-9c96-8d4bf074b03b,Annotation,,Follicle,Root object (Image),Polygon,4683.3,1754.3,39276.4,1230.3
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,5c8b4a35-0bb3-4924-8d36-6951a3aba56c,Annotation,,Follicle,Root object (Image),Polygon,9765.8,5732.6,53908,1530
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,3e725a10-83a3-4014-b382-54c0214c7c70,Annotation,,Follicle,Root object (Image),Polygon,13872.7,3990.2,99823.5,2413.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,05836269-88a0-4495-a632-3b07fa7cbde9,Annotation,,Follicle,Root object (Image),Polygon,3337.9,4571.9,47253.3,2783.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,cdf594f8-9b61-44f1-aa9b-f82558f9b5f1,Annotation,,Follicle,Root object (Image),Polygon,3081.1,10608.7,28563.3,1419.6
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,643b04be-596a-4d63-ba48-b0c6d421d70a,Annotation,,Follicle,Root object (Image),Polygon,7270,5525.5,49849.4,1506.3
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,5418c7df-b520-4a9a-b32b-38064c03a7d5,Annotation,,Follicle,Root object (Image),Polygon,5464.7,1633.9,96356,2097.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,fb704e07-f3c0-4223-bc17-50b5f07e820a,Annotation,,Follicle,Root object (Image),Polygon,8198.6,6832.1,196723.4,3604.1
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,80207234-cf52-45c1-a1c3-ce8a7908a450,Annotation,,Follicle,Root object (Image),Polygon,8516.4,9887.7,308846.1,5181.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,d746a1eb-c1d1-4764-8b42-61f6fdd8ca84,Annotation,,Follicle,Root object (Image),Polygon,13320.8,7481.4,128091.4,2350.1
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,f40ebc76-9f1e-4630-a669-6e97176ff111,Annotation,,Follicle,Root object (Image),Polygon,13817.2,12158.4,57141.9,2137.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,e8dcabae-f4a1-48ce-8af4-08eea012069c,Annotation,,Follicle,Root object (Image),Polygon,6597,8468,12377,638.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,ae66faab-0bf8-4f1e-ade3-80cba79d6202,Annotation,,Follicle,Root object (Image),Polygon,1983.1,11397.2,92639.9,2129.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,2e4e0ced-6ad6-4c1e-a6d5-475544f00808,Annotation,,Follicle,Root object (Image),Polygon,6386,5025.8,60935.7,2839.1
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,f0e55e22-fea9-4598-9301-75314254c9f7,Annotation,,Follicle,Root object (Image),Polygon,12849.6,8138.5,109681.1,2105.6
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,f675afe1-0bfb-42ac-b28e-ee93e8651d3b,Annotation,,Follicle,Root object (Image),Polygon,11045.7,9544.1,69690.3,2760.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,66b54127-04ff-463b-8483-3b9c8bc27fad,Annotation,,Follicle,Root object (Image),Polygon,12225.4,12364,55851.2,1411.7
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,40b2b11b-919f-4863-8dcb-1f59830fec3a,Annotation,,Follicle,Root object (Image),Polygon,7339.8,10909.3,114703.6,3714.5
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,01245380-1dd9-4e59-ad60-e077a0e0ec98,Annotation,,Follicle,Root object (Image),Polygon,13363.6,10253,200253.2,3462.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,0e21c5f2-db41-4804-8e3e-1fb341b2e328,Annotation,,Follicle,Root object (Image),Polygon,5827,7315,11210.6,654.56
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,5b51d539-9b36-4b5e-9ffe-ceded423837c,Annotation,,Follicle,Root object (Image),Polygon,4218.1,3002.3,215568.7,3919.6
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,143d1bc3-0987-45e5-b304-8a8359db3327,Annotation,,Follicle,Root object (Image),Polygon,3361.2,3262.5,71120.2,1845.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,a2a316e1-3d12-4d2a-bafc-a4304b4a4394,Annotation,,Follicle,Root object (Image),Polygon,3537.8,5137,23665.3,1466.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,e3e342fe-05f1-45eb-b5c2-231a77a44bba,Annotation,,Follicle,Root object (Image),Polygon,8765.1,3927,78070.8,2011
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,8ba33699-528b-494d-b56a-af4543e7507c,Annotation,,Follicle,Root object (Image),Polygon,3106.3,9994.3,52135.4,1632.5
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,a2a3b6e9-1160-458c-98db-d28a3bb6e6d9,Annotation,,Follicle,Root object (Image),Polygon,3740.7,9891.5,89281.6,2318.6
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,097e7aad-9fd7-40a6-840f-fbaa0ea5e0d9,Annotation,,Follicle,Root object (Image),Polygon,6246.4,10186.9,335512.6,5402.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,24296780-bf9b-40a7-92c0-5a0eaf9e060b,Annotation,,Follicle,Root object (Image),Polygon,5660.9,9313.2,77620.1,2342.3
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,33a3b5fd-2cc1-48ab-8a93-05d0c6747490,Annotation,,Follicle,Root object (Image),Polygon,9258.2,8959.8,18052.2,1112
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,231b433e-28be-4aa0-a7b9-f11f5a60d692,Annotation,,Follicle,Root object (Image),Polygon,12582.8,11543.5,95376.7,1884.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,ec78c872-670d-419d-b748-d91b0f8318a0,Annotation,,Follicle,Root object (Image),Polygon,4797,10259.8,50300.5,1585.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,f9254d09-8f4e-4f87-addb-62b4b80edb69,Annotation,,Follicle,Root object (Image),Polygon,11379.6,3613.4,83341.7,1782.3
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,5d68f88e-17d5-4456-ab37-332d7ef0660b,Annotation,,Follicle,Root object (Image),Polygon,7507.2,6529.3,87182.3,2334.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,ba50c8b5-699b-4968-a66e-6d38438c2071,Annotation,,Follicle,Root object (Image),Polygon,11830.6,5398.8,32667.9,1427.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,5229bc46-bdd2-4990-bcf7-1d4b104e6714,Annotation,,Follicle,Root object (Image),Polygon,5327.3,3615.6,82097.7,1837.5
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,ab05ade7-ace0-4fcf-998a-ab742c7bd06c,Annotation,,Follicle,Root object (Image),Polygon,11037.9,5760.1,22079.6,1190.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,9ff33c9b-d867-4d20-a9f6-46e0ca978973,Annotation,,Follicle,Root object (Image),Polygon,11727.2,7353.1,82626.6,2145.1
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,10fdc817-0b21-4ac9-99fd-e156f5b97c2c,Annotation,,Follicle,Root object (Image),Polygon,9184.3,8575.9,25640.1,2137.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,357c00d5-82ac-49b2-a7e0-2c446f961bfc,Annotation,,Follicle,Root object (Image),Polygon,10061.6,6958.1,16823.9,891.17
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,5715c338-1611-4b97-ae83-673f9e752c7f,Annotation,,Follicle,Root object (Image),Polygon,9153.1,7140.6,54732,1537.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,fc55a38e-101c-4227-8daa-b1ccbd6d4827,Annotation,,Follicle,Root object (Image),Polygon,11252.4,9080.4,132397.8,3067.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,5be31ffc-32cf-4c8d-91bf-18f59b3ef96b,Annotation,,Follicle,Root object (Image),Polygon,12173.1,3926.9,139955.5,3454.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,2aadec9d-a0a1-4865-adc6-82365a534d00,Annotation,,Follicle,Root object (Image),Polygon,9806,12886.9,37192.6,1261.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,3ebf3d1e-e956-4fe1-815e-3d67fa349adb,Annotation,,Follicle,Root object (Image),Polygon,14152.9,7503.7,206845.9,3548.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,9c6ddb91-c13d-4658-aa71-49d9eab4c6f0,Annotation,,Follicle,Root object (Image),Polygon,14385.6,10855.2,145645.9,3012.6
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,3df503b4-42d3-436f-90ba-cfc7810a7f58,Annotation,,Follicle,Root object (Image),Polygon,3529.3,4102.7,126645.1,3651.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,f7573cbc-fe5f-4a38-89d7-dd3addd25e5f,Annotation,,Follicle,Root object (Image),Polygon,9024.9,10640,51809,1727.1
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,64fe7d09-5fc8-49d3-a9f3-81fed4982744,Annotation,,Follicle,Root object (Image),Polygon,7928,11070.9,168580.3,3667.2
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,c4329fe3-acbd-476d-b3cf-945b5d56f06c,Annotation,,Follicle,Root object (Image),Polygon,3744.1,10630.2,14226.9,938.49
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,635c3f1f-628d-41a9-a9c8-e89a275b9363,Annotation,,Follicle,Root object (Image),Polygon,7107,4056.7,211386.1,3477.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,48c36366-a147-4904-ae58-4e0a1f96aaa2,Annotation,,Follicle,Root object (Image),Polygon,2529.8,11629.6,39664.7,1529.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,7ea86d94-b56e-47b7-a276-160cb5c9f879,Annotation,,Follicle,Root object (Image),Polygon,8031.3,9319.9,56457.8,1916.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,4d10489b-9e0f-4138-ab75-6e4d56d84799,Annotation,,Follicle,Root object (Image),Polygon,6980.9,2804.2,28687.6,1017.3
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,e509a038-d4b2-471b-a019-4b124a8aeb35,Annotation,,Follicle,Root object (Image),Polygon,7396.8,8890,86871.2,2231.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,4ecf771c-5b20-4a97-9e62-a576bddf01eb,Annotation,,Follicle,Root object (Image),Polygon,9201,4340.7,82455.1,2271.3
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,8cbbfd19-6da4-4936-b281-bd936e6aebea,Annotation,,Follicle,Root object (Image),Polygon,11089.9,9891.8,12470.1,985.78
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,fd77335f-a7b5-4cbe-aea0-2df0de9f5bbb,Annotation,,Follicle,Root object (Image),Polygon,7532.3,12706.4,62428.8,2302.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,3653c6c9-6266-4ef1-88d1-74b45e4204ee,Annotation,,Follicle,Root object (Image),Polygon,5020.9,2002.6,48341.2,1490.5
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,3163398d-180a-4b22-a4be-a9d3530aa416,Annotation,,Follicle,Root object (Image),Polygon,11214.5,4296.9,65740.3,1947.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,61167e23-2cc2-4139-ae88-85c15d46634f,Annotation,,Follicle,Root object (Image),Polygon,9578,10671.7,11723.8,985.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,38f28ab6-e920-4071-9e1e-bb05cdfe5709,Annotation,,Follicle,Root object (Image),Polygon,9754.6,9786.4,165812.8,3698.7
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,9fc9b78a-aba8-418f-92b3-1793489ce2ff,Annotation,,Follicle,Root object (Image),Polygon,10011.2,3344.2,11786,709.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,0a6c34eb-c3a8-4be6-bae4-5474e8e8696d,Annotation,,Follicle,Root object (Image),Polygon,5504.4,8153.9,166325.8,3146.7
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,18f16339-f983-4361-8a28-07823f2d3f2d,Annotation,,Follicle,Root object (Image),Polygon,11874,4531.3,81180.3,2026.8
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,6a19fa0d-ff60-4bc4-a211-e9bdbf47e4ef,Annotation,,Follicle,Root object (Image),Polygon,12386,9089.9,87291.2,2736.6
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,c3f4f37b-dd8f-48c5-9379-40bc2b0577e5,Annotation,,Follicle,Root object (Image),Polygon,11115.8,12652,11568.5,630.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,e461925a-8be7-4dc5-8ea0-c95dde895d59,Annotation,,Follicle,Root object (Image),Polygon,2899.4,4062.3,80854,2247.6
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,56239396-5992-4a1a-8837-fb47ae4a914e,Annotation,,Follicle,Root object (Image),Polygon,13512.4,5431,26168.7,1269.7
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,21c70aab-6e28-4cae-a65f-6cf5c4c097be,Annotation,,Follicle,Root object (Image),Polygon,12793.1,7001.4,12345.7,630.91
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,99770c55-e4b3-4268-a13e-66042f15f146,Annotation,,Follicle,Root object (Image),Polygon,10153.1,12426.8,81724.7,1813.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,f2ca69f3-1157-49be-97dc-e6f05e4dd288,Annotation,,Follicle,Root object (Image),Polygon,14341.6,9374.1,339166.6,6987.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,b366a864-e5cc-4f6e-a3b0-44bbd6bf4d1d,Annotation,,Follicle,Root object (Image),Polygon,4864,3202.3,96325,2263.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,63795dee-f96e-4c6d-8339-5c4165e3b1ac,Annotation,,Follicle,Root object (Image),Polygon,9960.8,4410.8,36695,1324.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,383de550-1468-43b8-bd01-2a4e70d9bb32,Annotation,,Follicle,Root object (Image),Polygon,14413.4,10325.5,20493.2,851.73
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,9f3bb0e4-063f-4a7f-93cd-5a1cfa396041,Annotation,,Follicle,Root object (Image),Polygon,4904.5,11586.7,23556.5,891.15
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,d3a41a8c-8fa7-432f-92e1-2538b62a35b2,Annotation,,Follicle,Root object (Image),Polygon,6930.3,9772.1,16886,749.21
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,5ebf72b5-b27b-4192-8c8f-7d1ca543686e,Annotation,,Follicle,Root object (Image),Polygon,3422.3,2424.5,115590.3,2752.4
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,7b6d4fef-2228-4938-93f2-ee037d5b955d,Annotation,,Follicle,Root object (Image),Polygon,5941.1,9372.4,13278.6,741.3
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,d663dd58-ad28-4ccb-b36f-be2690b14123,Annotation,,Follicle,Root object (Image),Polygon,7197.2,9408,158800,2799.7
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,98eff730-87eb-45e4-b063-01b87c325d1f,Annotation,,Follicle,Root object (Image),Polygon,10978.6,3200.7,68507.9,1813.9
HDL061_Spleen_HxE_1_142607_normalized.ome.tif - normalized,b5309e87-b910-45cd-a521-c7c995707a1c,Annotation,,Follicle,Root object (Image),Polygon,8001.3,4747.2,118529,2736.6
